COUNTRY,INDICATOR,LABOUR ASPECT,NATIONALITY,UNIT,GENDER,FREQUENCY,DATA SOURCES,DATA STATUS,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA CONFIDENTIALITY
Qatar,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2016,206035,,
Qatar,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2017,209977,,
Qatar,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2018,217179,,
Qatar,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2019,222164,,
Qatar,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2020,220076,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Total,Annual,,,2014,2365063,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Total,Annual,,,2015,2515267,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Total,Annual,,,2016,2638480,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Total,Annual,,,2017,2712224,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Total,Annual,,,2018,2810958,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Total,Annual,,,2019,2864904,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Total,Annual,,,2020,2661784,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Total,Annual,,,2021,2476108,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Male,Annual,,,2014,1680238,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Male,Annual,,,2015,1805348,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Male,Annual,,,2016,1918952,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Male,Annual,,,2017,1996133,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Male,Annual,,,2018,2066675,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Male,Annual,,,2019,2079956,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Male,Annual,,,2020,1914804,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Male,Annual,,,2021,1762092,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Female,Annual,,,2014,684825,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Female,Annual,,,2015,709919,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Female,Annual,,,2016,719528,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Female,Annual,,,2017,716091,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Female,Annual,,,2018,744283,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Female,Annual,,,2019,784948,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Female,Annual,,,2020,746980,,
Kuwait,Employed,All Work Sectors,Total,Number (#),Female,Annual,,,2021,714016,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Total,Annual,,,2014,338297,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Total,Annual,,,2015,344622,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Total,Annual,,,2016,354806,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Total,Annual,,,2017,365560,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Total,Annual,,,2018,380652,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Total,Annual,,,2019,394836,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Total,Annual,,,2020,406675,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Total,Annual,,,2021,430128,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Male,Annual,,,2014,150835,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Male,Annual,,,2015,154415,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Male,Annual,,,2016,157249,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Male,Annual,,,2017,159805,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Male,Annual,,,2018,164437,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Male,Annual,,,2019,167816,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Male,Annual,,,2020,172253,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Male,Annual,,,2021,181818,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Female,Annual,,,2014,187462,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Female,Annual,,,2015,190207,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Female,Annual,,,2016,197557,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Female,Annual,,,2017,205755,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Female,Annual,,,2018,216215,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Female,Annual,,,2019,227020,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Female,Annual,,,2020,234422,,
Kuwait,Employed,All Work Sectors,Citzens,Number (#),Female,Annual,,,2021,248310,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Total,Annual,,,2014,2026766,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Total,Annual,,,2015,2170645,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Total,Annual,,,2016,2283674,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Total,Annual,,,2017,2346664,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Total,Annual,,,2018,2430306,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Total,Annual,,,2019,2470068,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Total,Annual,,,2020,2255109,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Total,Annual,,,2021,2045980,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Male,Annual,,,2014,1529403,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Male,Annual,,,2015,1650933,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Male,Annual,,,2016,1761703,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Male,Annual,,,2017,1836328,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Male,Annual,,,2018,1902238,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Male,Annual,,,2019,1912140,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Male,Annual,,,2020,1742551,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Male,Annual,,,2021,1580274,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Female,Annual,,,2014,497363,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Female,Annual,,,2015,519712,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Female,Annual,,,2016,521971,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Female,Annual,,,2017,510336,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Female,Annual,,,2018,528068,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Female,Annual,,,2019,557928,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Female,Annual,,,2020,512558,,
Kuwait,Employed,All Work Sectors,Non Citzens,Number (#),Female,Annual,,,2021,465706,,
Kuwait,Employed,Government Sector,Total,Number (#),Total,Annual,,,2014,341868,,
Kuwait,Employed,Government Sector,Total,Number (#),Total,Annual,,,2015,372904,,
Kuwait,Employed,Government Sector,Total,Number (#),Total,Annual,,,2016,385034,,
Kuwait,Employed,Government Sector,Total,Number (#),Total,Annual,,,2017,396265,,
Kuwait,Employed,Government Sector,Total,Number (#),Total,Annual,,,2018,419257,,
Kuwait,Employed,Government Sector,Total,Number (#),Total,Annual,,,2019,419257,,
Kuwait,Employed,Government Sector,Total,Number (#),Total,Annual,,,2020,426055,,
Kuwait,Employed,Government Sector,Total,Number (#),Total,Annual,,,2021,447636,,
Kuwait,Employed,Government Sector,Total,Number (#),Male,Annual,,,2014,157787,,
Kuwait,Employed,Government Sector,Total,Number (#),Male,Annual,,,2015,177702,,
Kuwait,Employed,Government Sector,Total,Number (#),Male,Annual,,,2016,181284,,
Kuwait,Employed,Government Sector,Total,Number (#),Male,Annual,,,2017,183705,,
Kuwait,Employed,Government Sector,Total,Number (#),Male,Annual,,,2018,187890,,
Kuwait,Employed,Government Sector,Total,Number (#),Male,Annual,,,2019,187890,,
Kuwait,Employed,Government Sector,Total,Number (#),Male,Annual,,,2020,188462,,
Kuwait,Employed,Government Sector,Total,Number (#),Male,Annual,,,2021,196076,,
Kuwait,Employed,Government Sector,Total,Number (#),Female,Annual,,,2014,184081,,
Kuwait,Employed,Government Sector,Total,Number (#),Female,Annual,,,2015,195202,,
Kuwait,Employed,Government Sector,Total,Number (#),Female,Annual,,,2016,203750,,
Kuwait,Employed,Government Sector,Total,Number (#),Female,Annual,,,2017,212560,,
Kuwait,Employed,Government Sector,Total,Number (#),Female,Annual,,,2018,231367,,
Kuwait,Employed,Government Sector,Total,Number (#),Female,Annual,,,2019,231367,,
Kuwait,Employed,Government Sector,Total,Number (#),Female,Annual,,,2020,237593,,
Kuwait,Employed,Government Sector,Total,Number (#),Female,Annual,,,2021,251560,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Total,Annual,,,2014,263865,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Total,Annual,,,2015,274383,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Total,Annual,,,2016,283546,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Total,Annual,,,2017,294322,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Total,Annual,,,2018,307692,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Total,Annual,,,2019,321603,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Total,Annual,,,2020,333694,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Total,Annual,,,2021,357906,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Male,Annual,,,2014,116399,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Male,Annual,,,2015,120196,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Male,Annual,,,2016,122217,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Male,Annual,,,2017,124620,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Male,Annual,,,2018,128426,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Male,Annual,,,2019,131475,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Male,Annual,,,2020,135901,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Male,Annual,,,2021,145221,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Female,Annual,,,2014,147466,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Female,Annual,,,2015,154187,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Female,Annual,,,2016,161329,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Female,Annual,,,2017,169702,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Female,Annual,,,2018,179266,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Female,Annual,,,2019,190128,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Female,Annual,,,2020,197793,,
Kuwait,Employed,Government Sector,Citzens,Number (#),Female,Annual,,,2021,212685,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Total,Annual,,,2014,78003,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Total,Annual,,,2015,98521,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Total,Annual,,,2016,101488,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Total,Annual,,,2017,101943,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Total,Annual,,,2018,98131,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Total,Annual,,,2019,97654,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Total,Annual,,,2020,92361,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Total,Annual,,,2021,89730,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Male,Annual,,,2014,41388,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Male,Annual,,,2015,57506,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Male,Annual,,,2016,59067,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Male,Annual,,,2017,59085,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Male,Annual,,,2018,56493,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Male,Annual,,,2019,56415,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Male,Annual,,,2020,52561,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Male,Annual,,,2021,50855,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Female,Annual,,,2014,36615,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Female,Annual,,,2015,41015,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Female,Annual,,,2016,42421,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Female,Annual,,,2017,42858,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Female,Annual,,,2018,41638,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Female,Annual,,,2019,41239,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Female,Annual,,,2020,39800,,
Kuwait,Employed,Government Sector,Non Citzens,Number (#),Female,Annual,,,2021,38875,,
Kuwait,Employed,Private Sector,Total,Number (#),Total,Annual,,,2014,2023195,,
Kuwait,Employed,Private Sector,Total,Number (#),Total,Annual,,,2015,2142363,,
Kuwait,Employed,Private Sector,Total,Number (#),Total,Annual,,,2016,2253446,,
Kuwait,Employed,Private Sector,Total,Number (#),Total,Annual,,,2017,2315959,,
Kuwait,Employed,Private Sector,Total,Number (#),Total,Annual,,,2018,2405135,,
Kuwait,Employed,Private Sector,Total,Number (#),Total,Annual,,,2019,2445647,,
Kuwait,Employed,Private Sector,Total,Number (#),Total,Annual,,,2020,2235729,,
Kuwait,Employed,Private Sector,Total,Number (#),Total,Annual,,,2021,2028472,,
Kuwait,Employed,Private Sector,Total,Number (#),Male,Annual,,,2014,1522451,,
Kuwait,Employed,Private Sector,Total,Number (#),Male,Annual,,,2015,1627646,,
Kuwait,Employed,Private Sector,Total,Number (#),Male,Annual,,,2016,1737668,,
Kuwait,Employed,Private Sector,Total,Number (#),Male,Annual,,,2017,1812428,,
Kuwait,Employed,Private Sector,Total,Number (#),Male,Annual,,,2018,1881756,,
Kuwait,Employed,Private Sector,Total,Number (#),Male,Annual,,,2019,1892066,,
Kuwait,Employed,Private Sector,Total,Number (#),Male,Annual,,,2020,1726342,,
Kuwait,Employed,Private Sector,Total,Number (#),Male,Annual,,,2021,1566016,,
Kuwait,Employed,Private Sector,Total,Number (#),Female,Annual,,,2014,500744,,
Kuwait,Employed,Private Sector,Total,Number (#),Female,Annual,,,2015,514717,,
Kuwait,Employed,Private Sector,Total,Number (#),Female,Annual,,,2016,515778,,
Kuwait,Employed,Private Sector,Total,Number (#),Female,Annual,,,2017,503531,,
Kuwait,Employed,Private Sector,Total,Number (#),Female,Annual,,,2018,523379,,
Kuwait,Employed,Private Sector,Total,Number (#),Female,Annual,,,2019,553581,,
Kuwait,Employed,Private Sector,Total,Number (#),Female,Annual,,,2020,509387,,
Kuwait,Employed,Private Sector,Total,Number (#),Female,Annual,,,2021,462456,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Total,Annual,,,2014,74432,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Total,Annual,,,2015,70239,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Total,Annual,,,2016,71260,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Total,Annual,,,2017,71238,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Total,Annual,,,2018,72960,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Total,Annual,,,2019,73233,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Total,Annual,,,2020,72981,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Total,Annual,,,2021,72222,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Male,Annual,,,2014,34436,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Male,Annual,,,2015,34219,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Male,Annual,,,2016,35032,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Male,Annual,,,2017,35185,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Male,Annual,,,2018,36011,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Male,Annual,,,2019,36341,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Male,Annual,,,2020,36352,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Male,Annual,,,2021,36597,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Female,Annual,,,2014,39996,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Female,Annual,,,2015,36020,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Female,Annual,,,2016,36228,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Female,Annual,,,2017,36053,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Female,Annual,,,2018,36949,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Female,Annual,,,2019,36892,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Female,Annual,,,2020,36629,,
Kuwait,Employed,Private Sector,Citzens,Number (#),Female,Annual,,,2021,35625,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Total,Annual,,,2014,1948763,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Total,Annual,,,2015,2072124,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Total,Annual,,,2016,2182186,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Total,Annual,,,2017,2244721,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Total,Annual,,,2018,2332175,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Total,Annual,,,2019,2372414,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Total,Annual,,,2020,2162748,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Total,Annual,,,2021,1956250,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Male,Annual,,,2014,1488015,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Male,Annual,,,2015,1593427,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Male,Annual,,,2016,1702636,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Male,Annual,,,2017,1777243,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Male,Annual,,,2018,1845745,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Male,Annual,,,2019,1855725,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Male,Annual,,,2020,1689990,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Male,Annual,,,2021,1529419,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2014,460748,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2015,478697,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2016,479550,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2017,467478,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2018,486430,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2019,516689,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2020,472758,,
Kuwait,Employed,Private Sector,Non Citzens,Number (#),Female,Annual,,,2021,426831,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2018-Q1,7339420,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2018-Q2,7389089,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2018-Q3,7391244,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2018-Q4,7384469,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2019-Q1,7406542,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2019-Q2,7419822,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2019-Q3,7501913,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2019-Q4,7571066,,
Saudi Arabia,Working Age Population,Total,Citzens,Number (#),Male,Quaterly,,,2020-Q1,7560932,,
