COUNTRY,PRODUCT,FLOW,INDICATOR,UNIT,DATA SOURCES,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA CONFIDENTIALITY
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2014,21223.7,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2015,22648.8,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2016,21129,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2017,18544.3,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2018,5452,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2019,23482.6,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2020,19645.1,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2021,23179.9,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2022,28241,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2023,28776,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2010,9125,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2011,9855,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2012,10833.6,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2013,11826,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2014,12665.500000000002,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2015,13505,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2016,14439.45205314,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2017,15256.999999999998,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2018,14344.499999999998,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2019,15914,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2020,14749.8,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2021,16023.5,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2022,15074.499999999998,,,
Qatar,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Organization of Arab Petroleum Exporting Countries,2023,15074.499999999998,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2010,21599.6,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2011,22500.7,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2012,23323,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2013,24013.6,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2014,25250.8,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2015,26007.3,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2016,26479,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2017,27153,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2018,28372.4,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2019,28908.7,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2020,22434,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2021,27427.100000000006,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2022,30100.000000000004,,,
Kuwait,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Ministry of Oil,2023,31460,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2010,4597,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2011,4925.1,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2012,5543.9,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2013,4393.7,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2014,4806.4,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2015,5170.2,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2016,5201.8,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2017,7175.3,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2018,13326.8,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2019,14018.2,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2020,6980.9,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2021,5936,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2022,7976.8,,,
Oman,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,National Center for Statistices and Information,2023,9961.8,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2010,25915,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2011,26645,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2012,26901,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2013,24601.000000000004,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2014,24601.000000000004,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2015,26608.500000000004,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2016,31367.704106279998,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2017,39821.5,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2018,44603,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2019,42121,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2020,35319,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2021,35952.5,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2022,38872.5,,,
Qatar,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Organization of Arab Petroleum Exporting Countries,2023,38872.5,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2010,66159.9,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2011,63969.899999999994,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2012,58179.36,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2013,67970.3,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2014,66426.35,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2015,69204,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2016,59727.54,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2017,47176.25,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2018,46924.4,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2019,49807.9,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2020,42062.61795924732,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2021,54174.17600000001,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2022,72484.53897439197,,,
Kuwait,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Ministry of Oil,2023,94565.10486375798,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2010,3127.6,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2011,2973.5,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2012,3290.8,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2013,2949.1,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2014,3041.3,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2015,3739.1,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2016,4316.2,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2017,4660,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2018,804.2,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2019,3189.5,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2020,1683.7,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2021,1750.125,,,
Oman,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,National Center for Statistices and Information,2022,2511.4,,,
